ID,IsVIP,CountryCode,TotalUnits,TotalFee,Industry,Tenure,UsersCount,Churn,ChurnPerc,TicketsCount,TicketsPriorityMean,TicketsClosedCount,SLATimeUsedTotal,SLATimeUsedMean,SLAPercentageTotal,SLAPercentageMean,NonCompliantSLACount,RMACount,RMAUnitsCount,MDVRCount,FatigueMonitorCount,FuelSensorCount,PowerOnEventsCount,PricingCancelCount,ClosedBussCancelCount,NoPaymentCancelCount,SoldVehicleCancelCount,NoUsedVehicleCancelCount,MultHWCasesCancelCount,NoUsedCancelCount
29051,1,US,105,965.45,Rental,111,14,0,68.90,48,2.00,45,2499975,54347.00,113698,2368.00,48,6,39,0,0,0,15389,0,0,0,7,8,0,0
29070,0,PE,2,39.98,Transportation & Logistics,111,1,0,10.80,16,2.00,14,0,0.00,0,0.00,16,0,0,2,0,0,2419,0,0,0,0,0,0,0
29225,1,US,1215,16848.74,NULL,111,107,1,100.00,256,2.00,207,38887776,155551.00,1784481,6970.00,256,7,34,10,0,0,960537,0,0,1,15,15,0,10
29229,0,CO,3,59.98,Transportation,111,1,0,44.13,5,2.00,5,49944,9988.00,1357,271.00,5,0,0,0,0,0,792,0,0,0,1,0,0,0
29255,0,CO,24,699.76,"Inspection, Safety & Security",111,9,1,100.00,58,2.00,57,1004817,17324.00,34661,597.00,58,0,0,0,0,0,354,2,0,0,0,0,0,0
29305,0,PE,46,1379.54,Transportation & Logistics,111,7,1,100.00,44,2.00,41,0,0.00,0,0.00,44,0,0,0,0,1,45567,0,0,0,1,0,2,1
29310,0,US,23,376.95,Transportation,111,1,0,58.63,10,2.00,10,121442,12144.00,1830,183.00,10,4,14,0,0,0,1189,0,0,0,0,0,0,0
29312,0,CO,41,829.59,Aerospace,111,14,1,100.00,83,2.00,82,1516845,18498.00,33676,405.00,83,0,0,0,0,0,17163,0,0,1,8,2,0,0
29330,0,CO,12,370.15,NULL,111,1,0,19.13,86,2.00,85,1580018,20000.00,34519,401.00,86,1,2,0,0,0,19924,0,1,0,0,0,0,0
29340,0,US,1,27.11,NULL,111,3,1,100.00,1,3.00,0,0,0.00,0,0.00,1,0,0,0,0,0,38,0,0,0,1,0,0,0
29356,0,US,4,73.96,NULL,111,1,1,100.00,5,2.00,5,4874,974.00,108,21.00,5,0,0,0,0,0,1246,0,0,0,0,0,0,0
29361,0,US,3,59.97,NULL,111,1,1,100.00,15,2.00,13,1601475,123190.00,52938,3529.00,15,0,0,0,0,0,0,0,0,0,0,0,0,0
29383,0,CO,8,159.92,Accounting,111,1,1,100.00,13,2.00,13,163706,12592.00,2407,185.00,13,0,0,0,0,0,20,0,0,1,0,0,0,0
29387,0,CO,2,39.98,NULL,111,1,0,10.80,7,2.00,7,58342,8334.00,1006,143.00,7,0,0,0,0,0,646,0,0,0,0,0,0,0
29424,0,CO,1,19.99,Architectural,111,1,1,100.00,23,2.00,22,852952,38770.00,29550,1284.00,23,0,0,0,0,0,0,0,1,0,0,0,0,0
29428,0,CO,3,59.97,NULL,111,6,0,10.80,14,2.00,14,55940,3995.00,865,61.00,14,0,0,0,0,0,1780,0,0,0,0,0,0,0
29443,0,US,7,245.00,NULL,110,5,1,100.00,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,135,1,0,0,0,0,0,0
29444,0,US,2,35.98,NULL,110,1,1,100.00,2,2.00,2,0,0.00,0,0.00,2,0,0,0,0,0,321,0,0,0,1,0,0,1
29928,0,CO,11,219.89,NULL,110,1,1,100.00,23,2.00,22,1157029,50305.00,38429,1670.00,23,0,0,0,0,0,244,0,0,0,0,0,0,0
29932,0,CO,98,1959.02,NULL,110,6,1,100.00,63,2.00,63,588768,9496.00,16960,269.00,63,0,0,0,0,0,0,0,0,0,0,0,0,0
29971,0,US,2,48.22,Agriculture,110,3,1,100.00,3,3.00,3,0,0.00,0,0.00,3,0,0,0,0,0,24,0,0,0,0,0,0,1
29972,0,US,6,165.96,NULL,110,1,1,100.00,12,2.00,9,2587213,215601.00,119619,9968.00,12,0,0,0,0,0,41,0,0,0,0,0,0,0
29981,0,US,6,179.94,NULL,110,1,1,100.00,12,2.00,12,24791,2065.00,212,17.00,12,0,0,0,0,0,0,0,0,0,0,0,0,0
30003,0,CO,8,139.93,Accounting,110,1,0,23.30,53,2.00,52,1052344,19855.00,31589,596.00,53,0,0,0,0,0,5153,0,0,0,0,0,0,0
30005,0,US,18,1204.81,Transportation,110,4,1,100.00,23,2.00,16,4875244,211967.00,225426,9801.00,23,1,1,0,0,0,9777,0,0,0,0,0,0,2
30016,0,PE,9,239.92,Transportation & Logistics,110,1,0,21.91,5,2.00,5,0,0.00,0,0.00,5,1,1,0,0,0,52361,0,0,0,1,0,0,0
30023,0,PE,4,119.96,Transportation,110,1,1,100.00,14,2.00,14,0,0.00,0,0.00,14,0,0,0,0,0,106,0,0,0,4,0,0,0
30053,0,CO,5,59.97,Service,110,3,0,50.80,23,2.00,23,113726,5415.00,1825,79.00,23,0,0,0,0,0,1010,0,0,0,1,0,0,0
30081,0,CO,10,180.91,Accounting,110,2,0,10.80,28,2.00,28,189104,6753.00,5206,185.00,28,0,0,0,0,0,12940,0,0,0,1,0,0,0
30101,0,US,3,53.97,NULL,110,1,1,100.00,1,3.00,0,481817,481817.00,4055,4055.00,1,0,0,0,0,0,109,0,0,1,0,0,0,0
30104,0,US,63,298.21,NULL,110,7,0,93.34,42,2.00,42,0,0.00,0,0.00,42,5,28,0,0,0,437,0,0,0,0,0,0,1
30108,0,PE,6,149.95,Transportation & Logistics,110,1,0,27.47,17,2.00,16,0,0.00,0,0.00,17,0,0,0,0,0,54165,0,1,0,0,0,0,1
30109,0,US,138,12522.45,Transportation,110,115,1,100.00,541,2.00,526,15287783,28258.00,722597,1335.00,541,8,15,0,0,0,441655,2,0,0,0,0,0,7
30121,0,US,38,251.45,NULL,109,8,0,76.59,62,2.00,59,2761051,45263.00,126811,2045.00,62,3,8,0,0,0,4565,0,0,0,0,7,0,4
30135,0,PE,16,89.97,Transportation,109,4,0,92.05,47,2.00,45,0,0.00,0,0.00,47,1,2,3,3,0,1638,0,1,0,5,0,0,0
30146,0,US,8,89.97,Transportation & Logistics,109,1,0,73.30,10,2.00,10,30535,3053.00,779,77.00,10,1,1,0,0,0,22344,0,0,0,2,0,0,0
30155,0,US,1,14.99,NULL,109,1,1,100.00,3,2.00,3,210,70.00,1,0.00,3,0,0,0,0,0,0,0,0,0,0,0,0,1
30177,0,US,1,17.99,NULL,109,1,1,100.00,1,3.00,0,529200,529200.00,4454,4454.00,1,0,0,0,0,0,77,0,0,1,0,0,0,0
30185,0,US,29,735.75,NULL,109,21,1,100.00,54,2.00,53,2030942,37610.00,76172,1410.00,54,2,13,0,0,0,2718,0,0,0,0,0,0,1
30186,0,US,37,1005.32,NULL,109,11,1,100.00,12,2.00,11,1724900,143741.00,78349,6529.00,12,2,17,0,0,0,5356,0,0,0,0,2,0,0
30215,0,MX,5,79.96,NULL,109,2,0,30.80,6,1.00,6,0,0.00,0,0.00,6,0,0,0,0,0,6,0,0,0,0,0,0,0
30229,0,US,10,199.90,NULL,109,1,1,100.00,12,2.00,11,1077327,89777.00,18689,1557.00,12,0,0,0,0,0,1,0,0,0,0,1,0,0
30245,0,CO,1,19.99,Construction General,109,1,0,10.80,1,3.00,1,813,813.00,30,30.00,1,0,0,0,0,0,98,0,0,0,0,0,0,0
30246,0,CO,2,59.98,NULL,109,2,0,10.80,5,2.00,5,23594,4718.00,850,170.00,5,0,0,0,0,0,562,0,0,0,0,0,0,0
30266,0,US,88,494.78,NULL,109,2,0,80.12,6,2.00,6,14843,2473.00,513,85.00,6,1,2,0,0,0,17616,0,0,0,0,0,0,2
30274,0,CO,23,139.93,Agriculture,109,1,0,80.37,27,2.00,26,1132935,41960.00,32585,1206.00,27,0,0,0,0,0,10672,0,0,1,0,0,0,0
30290,0,US,1,34.95,NULL,109,1,1,100.00,5,2.00,5,30,6.00,0,0.00,5,0,0,0,0,0,1,0,0,0,1,0,0,0
30302,0,US,1,69.99,Transportation,109,1,1,100.00,6,2.00,6,42675,7112.00,494,82.00,6,0,0,0,0,0,0,0,0,0,0,0,0,0
30308,0,CO,7,139.93,Animal Products,109,1,1,100.00,20,2.00,19,528745,26437.00,18521,926.00,20,0,0,0,0,0,1739,0,0,0,2,0,1,0
30316,0,CO,8,239.92,NULL,109,1,1,100.00,27,2.00,27,288803,10696.00,7456,276.00,27,0,0,0,0,0,0,0,0,0,2,0,0,0
30334,0,CO,2,59.98,NULL,109,3,1,100.00,10,2.00,10,112039,11203.00,2081,208.00,10,0,0,0,0,0,16,0,0,1,0,1,0,0
30336,0,CO,2,59.98,Transportation & Logistics,109,1,1,100.00,6,2.00,6,93946,15657.00,3345,557.00,6,0,0,0,0,0,0,0,0,0,1,0,0,0
30338,0,CO,8,149.95,NULL,109,3,0,48.30,29,2.00,29,745340,25701.00,21868,754.00,29,0,0,0,0,0,13323,0,0,0,2,0,0,0
30342,0,CO,23,599.80,Accounting,109,3,0,23.84,53,2.00,53,760159,14342.00,21666,408.00,53,0,0,0,0,0,49618,0,0,0,1,0,0,0
30357,0,US,37,526.90,Rental,109,3,0,51.34,26,2.00,26,186150,7159.00,13975,537.00,26,4,19,0,0,0,3479,0,0,0,1,0,0,1
30392,0,US,8,239.92,NULL,108,2,1,100.00,13,2.00,13,5321,443.00,200,15.00,13,0,0,0,0,0,2,0,0,0,0,0,0,0
30395,0,CO,4,79.96,Accounting,108,1,0,10.80,8,2.00,8,34973,4371.00,1011,126.00,8,0,0,0,0,0,3068,0,0,0,0,0,0,0
30398,0,CO,5,162.61,Agriculture,108,1,1,100.00,8,2.00,7,67327,8415.00,805,100.00,8,0,0,0,0,0,2703,0,0,1,0,0,0,0
30402,0,US,2,59.97,Automotive,108,1,0,60.80,4,1.00,3,782806,195701.00,36277,9069.00,4,2,3,0,0,0,104,0,0,0,0,0,0,0
30403,0,US,2,19.99,NULL,108,1,0,60.80,2,2.00,2,143,143.00,0,0.00,2,2,2,0,0,0,15,0,0,0,0,0,0,0
30423,0,PE,9,209.93,Cargo Handling,108,1,0,33.02,19,2.00,18,0,0.00,0,0.00,19,0,0,7,0,0,4385,0,0,0,3,0,0,1
30509,0,US,13,0.00,Service,108,2,1,100.00,22,2.00,20,1387456,63066.00,63852,2902.00,22,1,1,0,0,0,0,0,0,0,0,0,0,2
30549,0,US,8,107.94,Automotive,108,2,0,35.80,5,2.00,5,23087,4617.00,801,160.00,5,1,4,0,0,0,21,0,0,0,0,0,0,0
30578,0,US,8,143.92,NULL,108,1,1,100.00,9,2.00,9,12571,1396.00,355,39.00,9,0,0,0,0,0,438,0,0,2,0,0,0,0
30584,0,US,3,87.33,Agriculture,108,3,1,100.00,1,3.00,0,0,0.00,0,0.00,1,0,0,0,0,0,339,0,0,0,1,0,0,0
30617,0,PE,6,77.29,Transportation,108,1,0,44.13,7,2.00,6,0,0.00,0,0.00,7,0,0,0,0,0,1399,0,0,0,2,0,0,0
30649,0,US,10,143.74,Food Services Industries,107,2,0,49.60,4,2.00,3,484305,121076.00,4120,1030.00,4,1,1,0,0,0,22,0,0,0,1,1,0,1
30651,0,US,71,2119.30,NULL,107,2,1,100.00,27,2.00,13,8548140,316597.00,380207,14081.00,27,1,1,0,0,0,457,0,0,0,1,1,0,1
30682,0,US,82,1051.50,Rental,107,13,0,65.70,30,2.00,25,3990248,133008.00,186044,6201.00,30,2,5,5,0,0,24,0,0,0,0,2,0,2
30687,0,US,4,73.96,Transportation,107,1,1,100.00,7,2.00,7,15328,2189.00,432,61.00,7,1,1,0,0,0,52,0,0,0,1,1,0,1
30699,0,CO,15,279.86,Agriculture,107,1,0,16.27,55,2.00,52,628023,11418.00,12677,230.00,55,0,0,0,0,0,18170,0,0,0,0,0,0,0
30700,0,US,4,71.96,NULL,107,1,1,100.00,8,2.00,8,12279,1754.00,332,41.00,8,0,0,0,0,0,271,0,0,1,0,1,0,0
30701,0,CO,2,59.98,Hotels / Restaurants / Caterers,107,2,1,100.00,7,2.00,7,164353,23479.00,1503,214.00,7,0,0,0,0,0,63010,0,0,0,2,1,0,0
30719,0,US,6,119.70,Rental,107,1,1,100.00,2,2.00,2,20462,10231.00,641,320.00,2,1,2,0,0,0,226,0,0,0,0,0,0,1
30727,0,MX,3,59.97,NULL,107,2,0,9.60,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,23,0,0,0,0,0,0,0
30729,0,US,10,279.92,NULL,107,3,1,100.00,4,2.00,3,501982,125495.00,4225,1056.00,4,0,0,0,0,0,16,0,0,1,0,1,0,0
30731,0,PE,3,29.99,Transportation,107,1,0,76.27,3,2.00,3,0,0.00,0,0.00,3,0,0,0,0,0,1,0,0,1,1,0,0,0
30735,0,US,15,1393.20,Transportation,107,28,1,100.00,27,2.00,24,1780981,65962.00,65817,2437.00,27,0,0,10,0,0,94881,0,1,0,0,0,0,1
30738,0,US,1,17.99,NULL,107,1,1,100.00,1,3.00,0,502348,502348.00,4228,4228.00,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30744,0,MX,1,19.99,NULL,107,2,0,9.60,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,316,0,0,0,0,0,0,0
30746,0,CA,6,140.82,NULL,107,5,1,100.00,3,3.00,3,11116,3705.00,101,33.00,3,0,0,0,0,0,23,0,0,0,0,0,0,0
30770,0,US,1,20.00,NULL,107,2,1,100.00,2,2.00,2,11,5.00,0,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0
30782,0,US,25,449.75,NULL,107,6,1,100.00,3,2.00,2,0,0.00,0,0.00,3,0,0,0,0,0,2004,0,0,1,0,0,0,0
30787,0,US,5,89.95,NULL,107,1,1,100.00,2,2.00,2,6663,3331.00,207,103.00,2,0,0,0,0,0,208,0,0,0,1,0,0,0
30795,0,US,39,852.62,Transportation,107,9,1,100.00,40,2.00,38,1265298,31632.00,76059,1901.00,40,1,12,14,0,0,7238,0,0,0,1,2,0,0
30815,0,CO,4,37.35,Accounting,107,1,0,34.60,4,3.00,4,16847,4211.00,1047,261.00,4,0,0,0,0,0,194,0,0,0,0,0,0,0
30853,0,US,12,243.84,NULL,106,2,1,100.00,3,2.00,3,21248,7082.00,876,292.00,3,0,0,0,0,0,145,0,0,0,0,1,0,0
30867,0,US,3,53.97,NULL,106,2,1,100.00,3,2.00,3,12925,4308.00,147,49.00,3,0,0,0,0,0,10,0,0,0,0,0,0,0
30894,0,CO,48,1439.52,NULL,106,6,1,100.00,23,2.00,23,136094,6186.00,2019,87.00,23,0,0,0,0,0,11293,0,0,1,0,0,0,0
30931,0,CO,2,39.98,Service,106,6,0,9.60,9,2.00,9,38288,4254.00,724,80.00,9,0,0,0,0,0,116,0,0,0,1,0,0,0
30942,0,CO,2,39.98,NULL,106,2,1,100.00,66,2.00,64,1070161,16214.00,36812,557.00,66,0,0,0,0,1,9290,0,0,0,4,0,0,0
30949,0,US,119,1068.27,Rental,106,9,0,53.30,22,2.00,19,1331359,60516.00,60978,2771.00,22,7,46,0,0,0,71460,0,0,0,1,1,0,0
30972,0,MX,3,89.97,NULL,106,5,0,9.60,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,1832,0,0,0,0,0,0,0
30986,0,CO,10,299.90,"Gases, Natural & Processed",106,2,0,9.60,5,2.00,5,13758,2751.00,596,119.00,5,0,0,0,0,0,149,0,0,0,0,0,0,0
30994,0,CO,1,29.99,NULL,106,1,0,9.60,3,2.00,3,130156,43385.00,4819,1606.00,3,0,0,0,0,0,295,0,0,0,0,0,0,0
31037,0,PE,4,90.97,NULL,106,3,1,100.00,14,2.00,14,0,0.00,0,0.00,14,0,0,0,0,0,930,0,0,0,1,0,0,0
31042,0,PE,5,149.95,Transportation & Logistics,106,1,1,100.00,3,3.00,3,0,0.00,0,0.00,3,0,0,0,0,0,548,1,0,0,0,0,0,0
31043,0,US,1,59.98,Transportation,106,1,0,9.60,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,74,0,0,0,0,0,0,0
31046,0,MX,8,159.92,NULL,106,10,0,9.60,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,98,0,0,0,0,0,0,0
31062,0,US,15,365.55,NULL,105,3,1,100.00,14,2.00,13,765853,54703.00,33539,2395.00,14,0,0,0,0,0,300,0,0,0,0,1,0,1
31071,0,US,1,17.99,NULL,105,1,1,100.00,2,3.00,1,502382,251191.00,4228,2114.00,2,0,0,0,0,0,12,0,0,1,0,0,0,0
31087,0,CO,2,39.98,Advertising,105,1,0,9.60,12,3.00,12,272955,22746.00,7070,589.00,12,0,0,0,0,0,1452,0,0,0,0,0,0,0
31103,0,US,2,17.99,Automotive,105,1,0,59.60,1,2.00,1,1198,1198.00,73,73.00,1,0,0,0,0,0,5,0,0,0,0,0,0,0
31106,0,US,3,77.85,NULL,105,3,1,100.00,3,2.00,2,0,0.00,0,0.00,3,0,0,0,0,0,668,0,0,1,0,0,0,0
31136,0,CO,24,319.84,Advertising,105,2,0,42.93,74,2.00,72,746863,10092.00,13829,186.00,74,2,4,0,0,0,5187,0,1,0,3,0,0,0
31159,0,PE,9,269.91,Transportation,105,3,1,100.00,6,2.00,6,0,0.00,0,0.00,6,0,0,0,0,0,157,0,0,1,2,0,0,0
31172,0,CO,3,61.35,Transportation & Logistics,105,1,0,42.93,19,2.00,17,251595,13241.00,8645,455.00,19,0,0,2,0,0,212,0,0,0,1,0,0,0
31179,0,CO,2,59.98,Construction General,105,1,1,100.00,23,2.00,23,396087,17221.00,6868,298.00,23,0,0,0,0,0,78,0,0,0,6,0,0,0
31189,0,US,7,125.93,NULL,105,1,1,100.00,2,2.00,2,2050,1025.00,63,31.00,2,1,4,0,0,0,328,0,0,0,0,1,0,0
31202,0,US,17,307.83,NULL,105,2,1,100.00,6,2.00,6,33049,5508.00,1156,192.00,6,6,7,0,0,0,488,0,0,0,0,1,0,3
31205,0,PE,33,989.67,Transportation & Logistics,105,3,1,100.00,20,2.00,19,0,0.00,0,0.00,20,0,0,0,0,0,8094,1,0,0,1,1,0,0
31223,0,CO,1,19.99,NULL,105,1,1,100.00,1,3.00,1,2,2.00,0,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31230,0,PE,5,99.95,NULL,105,1,1,100.00,8,2.00,8,0,0.00,0,0.00,8,0,0,0,0,0,2,0,0,0,0,0,0,0
31234,0,US,8,99.96,NULL,105,1,0,59.60,5,2.00,5,12037,2407.00,254,50.00,5,1,4,0,0,0,983,0,0,1,0,0,0,0
31257,1,CO,100,10978.00,Construction General,105,4,0,20.60,156,2.00,151,1870279,11988.00,58397,374.00,156,3,3,0,0,0,213990,0,0,0,10,0,0,1
31269,0,MX,5,99.95,NULL,105,2,0,9.60,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,934,0,0,0,0,0,0,0
31291,0,US,12,215.88,NULL,105,1,1,100.00,9,2.00,8,527294,65911.00,4634,514.00,9,0,0,0,0,0,96,0,0,0,0,1,0,1
31298,0,PE,17,509.83,NULL,105,1,1,100.00,6,2.00,6,0,0.00,0,0.00,6,0,0,0,0,0,5429,1,0,0,0,0,1,0
31341,0,PE,14,222.89,NULL,104,1,1,100.00,8,2.00,7,0,0.00,0,0.00,8,0,0,0,0,0,289,1,0,0,0,0,0,0
31342,0,PE,1,29.99,NULL,104,1,1,100.00,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31344,0,US,22,879.54,Transportation,104,7,0,64.15,26,2.00,26,201164,7737.00,33998,1307.00,26,1,5,9,0,0,51695,0,0,0,0,0,0,1
31346,0,US,3,29.11,NULL,104,3,0,76.27,3,2.00,3,0,0.00,0,0.00,3,1,1,0,0,0,16,0,0,0,0,0,0,1
31368,0,US,3,53.97,NULL,104,1,1,100.00,3,2.00,3,8790,2930.00,321,107.00,3,1,2,0,0,0,101,0,0,0,0,0,0,1
31390,0,US,1,29.99,NULL,104,2,1,100.00,1,3.00,1,592,592.00,4,4.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31443,1,PE,27,509.83,Transportation & Logistics,104,5,0,46.64,50,2.00,48,0,0.00,0,0.00,50,1,1,0,1,0,36546,0,1,0,7,0,0,0
31453,0,US,12,89.95,Automotive,104,1,0,67.93,20,2.00,20,36758,1837.00,1349,67.00,20,5,5,0,0,0,1007,0,0,0,0,0,0,0
31459,0,CO,1,19.99,NULL,104,1,1,100.00,1,3.00,1,66545,66545.00,2464,2464.00,1,0,0,0,0,0,2,0,0,1,0,0,0,0
31460,0,CO,29,290.02,Agriculture,104,7,0,23.39,70,2.00,69,666614,9523.00,16940,242.00,70,1,1,0,0,0,426154,0,0,0,4,0,0,0
31479,0,US,2,41.94,NULL,104,1,1,100.00,2,2.00,1,351000,175500.00,2973,1486.00,2,0,0,0,0,0,0,0,0,2,0,0,0,0
31491,0,US,10,271.10,Transportation,104,2,1,100.00,4,2.00,4,0,0.00,0,0.00,4,0,0,0,0,0,538,1,0,0,1,0,0,0
31548,0,CO,3,89.97,NULL,104,2,1,100.00,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,3,0,0,1,0,0,0,0
31549,0,CO,3,59.97,Advertising,104,1,1,100.00,9,2.00,9,99925,11102.00,3605,400.00,9,0,0,0,0,0,180,0,0,0,0,0,0,1
31550,0,US,1,30.12,Food Services Industries,104,3,1,100.00,1,2.00,1,0,0.00,0,0.00,1,0,0,0,0,0,2,0,0,0,0,0,0,1
31554,0,PE,6,179.94,NULL,104,5,1,100.00,9,2.00,7,0,0.00,0,0.00,9,0,0,0,0,0,20,0,0,1,0,0,0,0
31568,0,CO,3,59.97,NULL,104,1,1,100.00,10,2.00,10,268661,26866.00,10003,1000.00,10,0,0,0,0,0,368,0,0,1,1,0,0,0
31596,0,CO,5,99.95,Accounting,104,1,1,100.00,2,3.00,2,11605,5802.00,172,86.00,2,0,0,0,0,0,8,0,0,1,0,0,0,0
31610,0,US,12,91.00,NULL,103,1,1,100.00,4,3.00,4,4325,1081.00,136,34.00,4,0,0,0,0,0,0,0,0,0,0,1,0,0
31655,0,US,4,79.96,NULL,103,2,1,100.00,7,2.00,7,24130,3447.00,829,118.00,7,0,0,0,0,0,22,0,0,0,0,1,0,0
31666,0,CO,4,119.96,Transportation & Logistics,103,1,1,100.00,6,1.00,5,141027,23504.00,5390,898.00,6,0,0,0,0,0,566,1,1,0,0,0,0,0
31668,0,US,6,169.99,NULL,103,1,0,26.27,5,2.00,4,814393,162878.00,37516,7503.00,5,0,0,0,0,0,158,0,0,0,0,0,0,0
31702,0,CO,2,39.98,NULL,103,2,1,100.00,4,2.00,4,32482,8120.00,282,70.00,4,0,0,0,0,0,1411,0,0,0,0,0,0,0
31813,0,PE,9,179.91,Transportation & Logistics,103,1,1,100.00,9,2.00,8,0,0.00,0,0.00,9,0,0,0,0,0,516,0,0,0,2,0,0,0
31814,0,PE,8,149.95,Transportation,103,1,0,47.10,32,2.00,32,0,0.00,0,0.00,32,0,0,0,1,0,241,0,0,0,2,0,0,0
31815,0,US,8,173.92,NULL,103,1,1,100.00,16,2.00,13,2217408,138588.00,83778,5236.00,16,0,0,0,0,0,19,0,0,0,0,1,0,1
31840,0,US,21,438.56,NULL,103,2,1,100.00,24,2.00,24,99958,4346.00,3099,129.00,24,0,0,0,0,0,331,0,0,0,0,3,0,2
31843,0,US,10,239.90,NULL,103,2,1,100.00,9,2.00,8,398298,44255.00,4262,473.00,9,1,1,0,0,0,5101,0,0,0,0,0,0,0
31849,1,AU,24,539.76,Rental,103,1,1,100.00,23,2.00,22,331995,14434.00,2684,116.00,23,0,0,0,0,0,6451,0,0,1,0,0,0,0
31886,0,CO,2,39.98,NULL,103,1,1,100.00,5,2.00,4,405869,81173.00,510,102.00,5,0,0,0,0,0,552,0,0,0,1,0,0,0
31889,0,PE,7,209.93,NULL,103,1,1,100.00,4,3.00,3,0,0.00,0,0.00,4,0,0,0,0,0,1008,0,0,1,1,0,0,0
31907,0,CO,1,19.99,NULL,103,1,0,9.60,3,3.00,3,13591,4530.00,308,102.00,3,0,0,0,0,0,53,0,0,0,0,0,0,0
31925,0,PE,3,59.97,NULL,103,3,1,100.00,2,2.00,2,0,0.00,0,0.00,2,0,0,0,0,0,5,0,0,0,0,1,0,0
31934,0,US,13,859.78,Transportation,103,6,0,55.75,34,2.00,28,5112494,150367.00,235837,6936.00,34,1,1,5,0,0,2057,0,0,0,0,0,0,0
31945,0,US,1,30.00,NULL,102,1,1,100.00,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,5,0,0,0,0,0,0,0
31948,0,US,4,81.95,NULL,102,7,1,100.00,7,2.00,6,361155,51593.00,3402,486.00,7,0,0,0,0,0,8,0,0,1,1,1,0,0
31950,0,PM,3,89.97,NULL,102,3,1,100.00,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31957,0,PE,3,59.98,Transportation,102,1,0,42.93,3,2.00,3,0,0.00,0,0.00,3,0,0,0,0,0,74,0,0,0,0,0,0,0
31962,0,US,1,17.99,NULL,102,1,1,100.00,1,3.00,1,2170,2170.00,18,18.00,1,0,0,0,0,0,0,0,0,1,0,0,0,0
31964,0,US,7,37.98,Automotive,102,2,0,95.31,9,2.00,9,25190,2798.00,559,62.00,9,1,2,0,0,0,3,0,0,0,0,0,0,2
31977,1,PE,37,509.83,Transportation,102,2,0,63.65,74,2.00,69,0,0.00,0,0.00,74,0,0,0,0,22,13446,1,0,0,1,0,0,0
32029,0,US,10,203.54,Cargo Handling,102,1,1,100.00,6,2.00,5,734039,122339.00,33977,5662.00,6,2,9,0,0,0,3991,0,0,0,0,0,0,0
32036,0,PE,3,59.97,NULL,102,1,1,100.00,3,2.00,3,0,0.00,0,0.00,3,0,0,0,0,0,2,0,0,0,0,1,0,0
32038,0,US,1,69.99,Transportation,102,1,1,100.00,5,2.00,5,63309,12661.00,4668,933.00,5,0,0,1,0,0,5606,0,0,0,0,0,0,0
32040,0,CO,2,39.98,NULL,102,1,0,9.60,6,2.00,4,130053,21675.00,193,32.00,6,0,0,0,0,0,1873,0,0,0,0,0,0,0
32045,0,US,2,39.98,NULL,102,4,1,100.00,1,3.00,1,914,914.00,7,7.00,1,0,0,0,0,0,0,0,0,1,0,0,0,0
32069,0,PE,4,119.96,NULL,102,1,1,100.00,8,3.00,8,0,0.00,0,0.00,8,0,0,0,0,0,850,0,0,0,2,0,0,0
33110,0,PE,7,79.96,Transportation & Logistics,102,3,0,52.46,11,2.00,11,0,0.00,0,0.00,11,0,0,0,0,0,725,0,0,0,3,0,0,0
33115,0,PE,1,29.99,NULL,102,1,1,100.00,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,0,0,0,0,0,1,0,0
33157,0,US,8,143.92,NULL,102,1,1,100.00,6,2.00,4,906021,151003.00,29417,4902.00,6,0,0,0,0,0,43,0,0,1,1,0,0,0
33186,0,US,3,17.99,Automotive,101,1,0,76.27,1,2.00,1,1,1.00,0,0.00,1,1,1,0,0,0,8,0,0,0,0,0,0,0
33190,0,US,16,139.93,NULL,101,3,0,65.85,11,2.00,6,3872239,352021.00,178903,16263.00,11,2,3,0,0,0,241,0,0,0,0,0,0,0
33201,0,PE,22,659.78,Transportation & Logistics,101,24,1,100.00,9,2.00,8,0,0.00,0,0.00,9,0,0,0,0,0,1452,0,0,0,2,0,1,0
33208,0,US,3,57.97,NULL,101,1,1,100.00,10,2.00,8,1442191,144219.00,48209,4820.00,10,0,0,0,0,0,90,0,0,2,0,2,0,0
33251,0,US,39,1018.98,NULL,101,11,1,100.00,34,2.00,31,2252631,66253.00,86112,2532.00,34,2,2,0,0,0,7693,0,0,0,0,1,0,1
